date,dam,level_m,capacity_m3,api_date,level_raw,capacity_raw
2025-06-29,Capacciotti,177.6,17672000,29/06/2025,"177,60",17.672.000
2025-06-29,Occhito,178.99,69854820,29/06/2025,"178,99",69.854.820
2025-06-29,Osento,449.6,6720000,29/06/2025,"449,60",6.720.000
2025-06-30,Capaccio,139.31,2206500,30/06/2025,"139,31",2.206.500
2025-06-30,Capacciotti,177.4,17363600,30/06/2025,"177,40",17.363.600
2025-06-30,Occhito,178.95,69534100,30/06/2025,"178,95",69.534.100
2025-06-30,Osento,449.6,6720000,30/06/2025,"449,60",6.720.000
2025-07-01,Capaccio,139.29,2183500,01/07/2025,"139,29",2.183.500
2025-07-01,Capacciotti,177.2,17055200,01/07/2025,"177,20",17.055.200
2025-07-01,Occhito,178.93,69373740,01/07/2025,"178,93",69.373.740
2025-07-01,Osento,449.6,6720000,01/07/2025,"449,60",6.720.000
2025-07-02,Capaccio,139.27,2160500,02/07/2025,"139,27",2.160.500
2025-07-02,Capacciotti,176.95,16670100,02/07/2025,"176,95",16.670.100
2025-07-02,Occhito,178.9,69133200,02/07/2025,"178,90",69.133.200
2025-07-02,Osento,449.2,6506000,02/07/2025,"449,20",6.506.000
2025-07-03,Capaccio,139.25,2137500,03/07/2025,"139,25",2.137.500
2025-07-03,Capacciotti,176.75,16361700,03/07/2025,"176,75",16.361.700
2025-07-03,Occhito,178.87,68892660,03/07/2025,"178,87",68.892.660
2025-07-03,Osento,448.8,6278000,03/07/2025,"448,80",6.278.000
2025-07-04,Capaccio,139.23,2114500,04/07/2025,"139,23",2.114.500
2025-07-04,Capacciotti,176.4,15822000,04/07/2025,"176,40",15.822.000
2025-07-04,Occhito,178.85,68732300,04/07/2025,"178,85",68.732.300
2025-07-04,Osento,448.45,6060000,04/07/2025,"448,45",6.060.000
2025-07-05,Capaccio,139.21,2091500,05/07/2025,"139,21",2.091.500
2025-07-05,Capacciotti,176.2,15513600,05/07/2025,"176,20",15.513.600
2025-07-05,Occhito,178.83,68571940,05/07/2025,"178,83",68.571.940
2025-07-05,Osento,447.95,5857000,05/07/2025,"447,95",5.857.000
2025-07-06,Capaccio,139.19,2068500,06/07/2025,"139,19",2.068.500
2025-07-06,Capacciotti,175.9,15066200,06/07/2025,"175,90",15.066.200
2025-07-06,Occhito,178.8,68331400,06/07/2025,"178,80",68.331.400
2025-07-06,Osento,447.55,5673000,06/07/2025,"447,55",5.673.000
2025-07-07,Capaccio,139.16,2034000,07/07/2025,"139,16",2.034.000
2025-07-07,Capacciotti,175.6,14651600,07/07/2025,"175,60",14.651.600
2025-07-07,Occhito,178.77,68090860,07/07/2025,"178,77",68.090.860
2025-07-07,Osento,447.1,5378000,07/07/2025,"447,10",5.378.000
2025-07-08,Capaccio,139.14,2011000,08/07/2025,"139,14",2.011.000
2025-07-08,Capacciotti,175.5,14513400,08/07/2025,"175,50",14.513.400
2025-07-08,Occhito,178.74,67850320,08/07/2025,"178,74",67.850.320
2025-07-08,Osento,446.65,5058000,08/07/2025,"446,65",5.058.000
2025-07-09,Capaccio,139.12,1988000,09/07/2025,"139,12",1.988.000
2025-07-09,Capacciotti,175.3,14237000,09/07/2025,"175,30",14.237.000
2025-07-09,Occhito,178.7,67529600,09/07/2025,"178,70",67.529.600
2025-07-09,Osento,446.2,4800000,09/07/2025,"446,20",4.800.000
2025-07-10,Capaccio,139.1,1965000,10/07/2025,"139,10",1.965.000
2025-07-10,Capacciotti,175.0,13822400,10/07/2025,"175,00",13.822.400
2025-07-10,Occhito,178.67,67289060,10/07/2025,"178,67",67.289.060
2025-07-10,Osento,445.75,4575000,10/07/2025,"445,75",4.575.000
2025-07-11,Capaccio,139.07,1930500,11/07/2025,"139,07",1.930.500
2025-07-11,Capacciotti,174.75,13476200,11/07/2025,"174,75",13.476.200
2025-07-11,Occhito,178.64,67048520,11/07/2025,"178,64",67.048.520
2025-07-11,Osento,445.3,4390000,11/07/2025,"445,30",4.390.000
2025-07-12,Capaccio,139.04,1896000,12/07/2025,"139,04",1.896.000
2025-07-12,Capacciotti,174.4,12992500,12/07/2025,"174,40",12.992.500
2025-07-12,Occhito,178.62,66888160,12/07/2025,"178,62",66.888.160
2025-07-12,Osento,444.8,4220000,12/07/2025,"444,80",4.220.000
2025-07-13,Capaccio,139.03,1884500,13/07/2025,"139,03",1.884.500
2025-07-13,Capacciotti,174.15,12647000,13/07/2025,"174,15",12.647.000
2025-07-13,Occhito,178.59,66647620,13/07/2025,"178,59",66.647.620
2025-07-13,Osento,444.3,4020000,13/07/2025,"444,30",4.020.000
2025-07-14,Capaccio,139.02,1873000,14/07/2025,"139,02",1.873.000
2025-07-14,Capacciotti,173.8,12190200,14/07/2025,"173,80",12.190.200
2025-07-14,Occhito,178.56,66407080,14/07/2025,"178,56",66.407.080
2025-07-14,Osento,443.85,3810000,14/07/2025,"443,85",3.810.000
2025-07-15,Capaccio,139.0,1850000,15/07/2025,"139,00",1.850.000
2025-07-15,Capacciotti,173.6,11940600,15/07/2025,"173,60",11.940.600
2025-07-15,Occhito,178.53,66166540,15/07/2025,"178,53",66.166.540
2025-07-15,Osento,443.35,3546000,15/07/2025,"443,35",3.546.000
2025-07-16,Capaccio,138.96,1810000,16/07/2025,"138,96",1.810.000
2025-07-16,Capacciotti,173.25,11503800,16/07/2025,"173,25",11.503.800
2025-07-16,Occhito,178.5,65926000,16/07/2025,"178,50",65.926.000
2025-07-16,Osento,442.85,3363000,16/07/2025,"442,85",3.363.000
2025-07-17,Capaccio,138.94,1790000,17/07/2025,"138,94",1.790.000
2025-07-17,Capacciotti,172.95,11129500,17/07/2025,"172,95",11.129.500
2025-07-17,Occhito,178.47,65685460,17/07/2025,"178,47",65.685.460
2025-07-17,Osento,442.3,3142000,17/07/2025,"442,30",3.142.000
2025-07-18,Capaccio,138.91,1760000,18/07/2025,"138,91",1.760.000
2025-07-18,Capacciotti,172.55,10630300,18/07/2025,"172,55",10.630.300
2025-07-18,Occhito,178.44,65444920,18/07/2025,"178,44",65.444.920
2025-07-18,Osento,441.85,2944000,18/07/2025,"441,85",2.944.000
2025-07-19,Capaccio,138.89,1740000,19/07/2025,"138,89",1.740.000
2025-07-19,Capacciotti,172.2,10193500,19/07/2025,"172,20",10.193.500
2025-07-19,Occhito,178.42,65284560,19/07/2025,"178,42",65.284.560
2025-07-19,Osento,441.3,2734000,19/07/2025,"441,30",2.734.000
2025-07-20,Capaccio,138.86,1710000,20/07/2025,"138,86",1.710.000
2025-07-20,Capacciotti,171.8,9727000,20/07/2025,"171,80",9.727.000
2025-07-20,Occhito,178.39,65044020,20/07/2025,"178,39",65.044.020
2025-07-20,Osento,440.8,2562000,20/07/2025,"440,80",2.562.000
2025-07-21,Capaccio,138.84,1690000,21/07/2025,"138,84",1.690.000
2025-07-21,Capacciotti,171.4,9293400,21/07/2025,"171,40",9.293.400
2025-07-21,Occhito,178.35,64723300,21/07/2025,"178,35",64.723.300
2025-07-21,Osento,440.3,2378000,21/07/2025,"440,30",2.378.000
2025-07-22,Capaccio,138.82,1670000,22/07/2025,"138,82",1.670.000
2025-07-22,Capacciotti,171.0,8859800,22/07/2025,"171,00",8.859.800
2025-07-22,Occhito,178.32,64482760,22/07/2025,"178,32",64.482.760
2025-07-22,Osento,439.75,2215000,22/07/2025,"439,75",2.215.000
2025-07-23,Capaccio,138.78,1630000,23/07/2025,"138,78",1.630.000
2025-07-23,Capacciotti,170.6,8426100,23/07/2025,"170,60",8.426.100
2025-07-23,Occhito,178.3,64322400,23/07/2025,"178,30",64.322.400
2025-07-23,Osento,439.4,2100000,23/07/2025,"439,40",2.100.000
2025-07-24,Capaccio,138.75,1600000,24/07/2025,"138,75",1.600.000
2025-07-24,Capacciotti,170.15,7938300,24/07/2025,"170,15",7.938.300
2025-07-24,Occhito,178.27,64081860,24/07/2025,"178,27",64.081.860
2025-07-24,Osento,438.7,1890000,24/07/2025,"438,70",1.890.000
2025-07-25,Capaccio,138.72,1570000,25/07/2025,"138,72",1.570.000
2025-07-25,Capacciotti,169.7,7494000,25/07/2025,"169,70",7.494.000
2025-07-25,Occhito,178.24,63841320,25/07/2025,"178,24",63.841.320
2025-07-25,Osento,438.1,1726000,25/07/2025,"438,10",1.726.000
2025-07-26,Capaccio,138.69,1540000,26/07/2025,"138,69",1.540.000
2025-07-26,Capacciotti,169.2,7025000,26/07/2025,"169,20",7.025.000
2025-07-26,Occhito,178.21,63600780,26/07/2025,"178,21",63.600.780
2025-07-26,Osento,437.5,1560000,26/07/2025,"437,50",1.560.000
2025-07-27,Capaccio,138.67,1520000,27/07/2025,"138,67",1.520.000
2025-07-27,Capacciotti,168.85,6696500,27/07/2025,"168,85",6.696.500
2025-07-27,Occhito,178.19,63440420,27/07/2025,"178,19",63.440.420
2025-07-27,Osento,436.9,1424000,27/07/2025,"436,90",1.424.000
2025-07-28,Capaccio,138.65,1500000,28/07/2025,"138,65",1.500.000
2025-07-28,Capacciotti,168.55,6415100,28/07/2025,"168,55",6.415.100
2025-07-28,Occhito,178.15,63119700,28/07/2025,"178,15",63.119.700
2025-07-28,Osento,436.35,1284000,28/07/2025,"436,35",1.284.000
2025-07-29,Capaccio,138.63,1480000,29/07/2025,"138,63",1.480.000
2025-07-29,Capacciotti,167.95,5857900,29/07/2025,"167,95",5.857.900
2025-07-29,Occhito,178.14,63039520,29/07/2025,"178,14",63.039.520
2025-07-29,Osento,435.8,1160000,29/07/2025,"435,80",1.160.000
2025-07-30,Capaccio,138.59,1440000,30/07/2025,"138,59",1.440.000
2025-07-30,Capacciotti,167.55,5534700,30/07/2025,"167,55",5.534.700
2025-07-30,Occhito,178.12,62879160,30/07/2025,"178,12",62.879.160
2025-07-30,Osento,435.3,1060000,30/07/2025,"435,30",1.060.000
2025-07-31,Capaccio,138.56,1410000,31/07/2025,"138,56",1.410.000
2025-07-31,Capacciotti,167.1,5171100,31/07/2025,"167,10",5.171.100
2025-07-31,Occhito,178.1,62718800,31/07/2025,"178,10",62.718.800
2025-07-31,Osento,434.85,976000,31/07/2025,"434,85",976.000
2025-08-01,Capaccio,138.53,1380000,01/08/2025,"138,53",1.380.000
2025-08-01,Capacciotti,166.75,4887400,01/08/2025,"166,75",4.887.400
2025-08-01,Occhito,178.08,62558440,01/08/2025,"178,08",62.558.440
2025-08-01,Osento,434.65,944000,01/08/2025,"434,65",944.000
2025-08-02,Capaccio,138.49,1340000,02/08/2025,"138,49",1.340.000
2025-08-02,Capacciotti,166.3,4523800,02/08/2025,"166,30",4.523.800
2025-08-02,Occhito,178.05,62317900,02/08/2025,"178,05",62.317.900
2025-08-02,Osento,434.65,944000,02/08/2025,"434,65",944.000
2025-08-03,Capaccio,138.46,1310000,03/08/2025,"138,46",1.310.000
2025-08-03,Capacciotti,165.85,4178200,03/08/2025,"165,85",4.178.200
2025-08-03,Occhito,178.02,62077360,03/08/2025,"178,02",62.077.360
2025-08-03,Osento,434.65,944000,03/08/2025,"434,65",944.000
2025-08-04,Capaccio,138.43,1280000,04/08/2025,"138,43",1.280.000
2025-08-04,Capacciotti,165.35,3832200,04/08/2025,"165,35",3.832.200
2025-08-04,Occhito,177.99,61836820,04/08/2025,"177,99",61.836.820
2025-08-04,Osento,434.65,944000,04/08/2025,"434,65",944.000
2025-08-05,Capaccio,138.39,1240000,05/08/2025,"138,39",1.240.000
2025-08-05,Capacciotti,165.0,3590700,05/08/2025,"165,00",3.590.700
2025-08-05,Occhito,177.97,61676460,05/08/2025,"177,97",61.676.460
2025-08-05,Osento,434.65,944000,05/08/2025,"434,65",944.000
2025-08-06,Capaccio,138.36,1210000,06/08/2025,"138,36",1.210.000
2025-08-06,Capacciotti,164.75,3417700,06/08/2025,"164,75",3.417.700
2025-08-06,Occhito,177.94,61435920,06/08/2025,"177,94",61.435.920
2025-08-06,Osento,434.65,944000,06/08/2025,"434,65",944.000
2025-08-07,Capaccio,138.31,1160000,07/08/2025,"138,31",1.160.000
2025-08-07,Capacciotti,164.4,3175500,07/08/2025,"164,40",3.175.500
2025-08-07,Occhito,177.91,61195380,07/08/2025,"177,91",61.195.380
2025-08-07,Osento,434.65,944000,07/08/2025,"434,65",944.000
2025-08-08,Capaccio,138.28,1130000,08/08/2025,"138,28",1.130.000
2025-08-08,Capacciotti,164.2,3037100,08/08/2025,"164,20",3.037.100
2025-08-08,Occhito,177.89,61035020,08/08/2025,"177,89",61.035.020
2025-08-08,Osento,434.65,944000,08/08/2025,"434,65",944.000
2025-08-09,Capaccio,138.24,1090000,09/08/2025,"138,24",1.090.000
2025-08-09,Capacciotti,163.9,2840700,09/08/2025,"163,90",2.840.700
2025-08-09,Occhito,177.86,60794480,09/08/2025,"177,86",60.794.480
2025-08-09,Osento,434.65,944000,09/08/2025,"434,65",944.000
2025-08-10,Capaccio,138.2,1050000,10/08/2025,"138,20",1.050.000
2025-08-10,Capacciotti,163.6,2666100,10/08/2025,"163,60",2.666.100
2025-08-10,Occhito,177.83,60553940,10/08/2025,"177,83",60.553.940
2025-08-10,Osento,434.65,944000,10/08/2025,"434,65",944.000
2025-08-11,Capaccio,138.17,1020000,11/08/2025,"138,17",1.020.000
2025-08-11,Capacciotti,163.4,2549700,11/08/2025,"163,40",2.549.700
2025-08-11,Occhito,177.8,60313400,11/08/2025,"177,80",60.313.400
2025-08-11,Osento,434.65,944000,11/08/2025,"434,65",944.000
2025-08-12,Capaccio,138.13,980000,12/08/2025,"138,13",980.000
2025-08-12,Capacciotti,163.45,2578800,12/08/2025,"163,45",2.578.800
2025-08-12,Occhito,177.77,60072860,12/08/2025,"177,77",60.072.860
2025-08-12,Osento,434.65,944000,12/08/2025,"434,65",944.000
2025-08-13,Capaccio,138.09,940000,13/08/2025,"138,09",940.000
2025-08-13,Capacciotti,163.5,2607900,13/08/2025,"163,50",2.607.900
2025-08-13,Occhito,177.75,59912500,13/08/2025,"177,75",59.912.500
2025-08-13,Osento,434.65,944000,13/08/2025,"434,65",944.000
2025-08-14,Capaccio,138.05,900000,14/08/2025,"138,05",900.000
2025-08-14,Capacciotti,163.5,2607900,14/08/2025,"163,50",2.607.900
2025-08-14,Occhito,177.72,59671960,14/08/2025,"177,72",59.671.960
2025-08-14,Osento,434.65,944000,14/08/2025,"434,65",944.000
2025-08-15,Capaccio,138.01,860000,15/08/2025,"138,01",860.000
2025-08-15,Capacciotti,163.65,2695200,15/08/2025,"163,65",2.695.200
2025-08-15,Occhito,177.69,59431420,15/08/2025,"177,69",59.431.420
2025-08-15,Osento,434.65,944000,15/08/2025,"434,65",944.000
2025-08-16,Capaccio,137.99,840516,16/08/2025,"137,99",840.516
2025-08-16,Capacciotti,163.8,2782500,16/08/2025,"163,80",2.782.500
2025-08-16,Occhito,177.66,59190880,16/08/2025,"177,66",59.190.880
2025-08-16,Osento,434.65,944000,16/08/2025,"434,65",944.000
2025-08-17,Capaccio,137.95,802740,17/08/2025,"137,95",802.740
2025-08-17,Capacciotti,163.9,2840700,17/08/2025,"163,90",2.840.700
2025-08-17,Occhito,177.63,58950340,17/08/2025,"177,63",58.950.340
2025-08-17,Osento,434.65,944000,17/08/2025,"434,65",944.000
2025-08-18,Capaccio,137.91,764964,18/08/2025,"137,91",764.964
2025-08-18,Capacciotti,164.0,2898900,18/08/2025,"164,00",2.898.900
2025-08-18,Occhito,177.6,58709800,18/08/2025,"177,60",58.709.800
2025-08-18,Osento,434.65,944000,18/08/2025,"434,65",944.000
2025-08-19,Capaccio,137.89,746076,19/08/2025,"137,89",746.076
2025-08-19,Capacciotti,164.2,3037100,19/08/2025,"164,20",3.037.100
2025-08-19,Occhito,177.58,58549440,19/08/2025,"177,58",58.549.440
2025-08-19,Osento,434.65,944000,19/08/2025,"434,65",944.000
2025-08-20,Capaccio,137.86,717744,20/08/2025,"137,86",717.744
2025-08-20,Capacciotti,164.5,3244700,20/08/2025,"164,50",3.244.700
2025-08-20,Occhito,177.55,58308900,20/08/2025,"177,55",58.308.900
2025-08-20,Osento,434.65,944000,20/08/2025,"434,65",944.000
2025-08-21,Capaccio,137.81,670524,21/08/2025,"137,81",670.524
2025-08-21,Capacciotti,164.8,3452300,21/08/2025,"164,80",3.452.300
2025-08-21,Occhito,177.52,58068360,21/08/2025,"177,52",58.068.360
2025-08-21,Osento,434.7,952000,21/08/2025,"434,70",952.000
2025-08-22,Capaccio,137.77,632748,22/08/2025,"137,77",632.748
2025-08-22,Capacciotti,165.0,3590700,22/08/2025,"165,00",3.590.700
2025-08-22,Occhito,177.49,57827820,22/08/2025,"177,49",57.827.820
2025-08-22,Osento,434.7,952000,22/08/2025,"434,70",952.000
2025-08-23,Capaccio,137.73,594972,23/08/2025,"137,73",594.972
2025-08-23,Capacciotti,165.2,3728400,23/08/2025,"165,20",3.728.400
2025-08-23,Occhito,177.46,57587280,23/08/2025,"177,46",57.587.280
2025-08-23,Osento,434.7,952000,23/08/2025,"434,70",952.000
2025-08-24,Capaccio,137.69,557196,24/08/2025,"137,69",557.196
2025-08-24,Capacciotti,165.4,3866800,24/08/2025,"165,40",3.866.800
2025-08-24,Occhito,177.44,57426920,24/08/2025,"177,44",57.426.920
2025-08-24,Osento,434.7,952000,24/08/2025,"434,70",952.000
2025-08-25,Capaccio,137.68,547752,25/08/2025,"137,68",547.752
2025-08-25,Capacciotti,165.6,4005200,25/08/2025,"165,60",4.005.200
2025-08-25,Occhito,177.42,57266560,25/08/2025,"177,42",57.266.560
2025-08-25,Osento,434.7,952000,25/08/2025,"434,70",952.000
2025-08-26,Capaccio,137.63,500532,26/08/2025,"137,63",500.532
2025-08-26,Capacciotti,165.85,4178200,26/08/2025,"165,85",4.178.200
2025-08-26,Occhito,177.4,57106200,26/08/2025,"177,40",57.106.200
2025-08-26,Osento,434.7,952000,26/08/2025,"434,70",952.000
2025-08-27,Capaccio,137.61,481644,27/08/2025,"137,61",481.644
2025-08-27,Capacciotti,166.05,4321800,27/08/2025,"166,05",4.321.800
2025-08-27,Occhito,177.38,56945840,27/08/2025,"177,38",56.945.840
2025-08-27,Osento,434.7,952000,27/08/2025,"434,70",952.000
2025-08-28,Capaccio,137.56,434424,28/08/2025,"137,56",434.424
2025-08-28,Capacciotti,166.1,4362200,28/08/2025,"166,10",4.362.200
2025-08-28,Occhito,177.35,56705300,28/08/2025,"177,35",56.705.300
2025-08-28,Osento,434.7,952000,28/08/2025,"434,70",952.000
2025-08-29,Capaccio,137.51,387204,29/08/2025,"137,51",387.204
2025-08-29,Capacciotti,166.1,4362200,29/08/2025,"166,10",4.362.200
2025-08-29,Occhito,177.32,56464760,29/08/2025,"177,32",56.464.760
2025-08-29,Osento,434.7,952000,29/08/2025,"434,70",952.000
2025-08-30,Capaccio,137.47,349428,30/08/2025,"137,47",349.428
2025-08-30,Capacciotti,166.1,4362200,30/08/2025,"166,10",4.362.200
2025-08-30,Occhito,177.3,56304400,30/08/2025,"177,30",56.304.400
2025-08-30,Osento,434.7,952000,30/08/2025,"434,70",952.000
2025-08-31,Capaccio,137.48,358872,31/08/2025,"137,48",358.872
2025-08-31,Capacciotti,166.1,4362200,31/08/2025,"166,10",4.362.200
2025-08-31,Occhito,177.28,56144040,31/08/2025,"177,28",56.144.040
2025-08-31,Osento,434.7,952000,31/08/2025,"434,70",952.000
2025-09-01,Capaccio,137.48,358872,01/09/2025,"137,48",358.872
2025-09-01,Capacciotti,166.1,4362200,01/09/2025,"166,10",4.362.200
2025-09-01,Occhito,177.25,55903500,01/09/2025,"177,25",55.903.500
2025-09-01,Osento,434.7,952000,01/09/2025,"434,70",952.000
2025-09-02,Capaccio,137.51,387204,02/09/2025,"137,51",387.204
2025-09-02,Capacciotti,166.1,4362200,02/09/2025,"166,10",4.362.200
2025-09-02,Occhito,177.22,55662960,02/09/2025,"177,22",55.662.960
2025-09-02,Osento,434.7,952000,02/09/2025,"434,70",952.000
2025-09-03,Capaccio,137.53,406092,03/09/2025,"137,53",406.092
2025-09-03,Capacciotti,166.1,4362200,03/09/2025,"166,10",4.362.200
2025-09-03,Occhito,177.19,55422420,03/09/2025,"177,19",55.422.420
2025-09-03,Osento,434.7,952000,03/09/2025,"434,70",952.000
2025-09-04,Capaccio,137.57,443868,04/09/2025,"137,57",443.868
2025-09-04,Capacciotti,166.1,4362200,04/09/2025,"166,10",4.362.200
2025-09-04,Occhito,177.16,55181880,04/09/2025,"177,16",55.181.880
2025-09-04,Osento,434.7,952000,04/09/2025,"434,70",952.000
2025-09-05,Capaccio,137.59,462756,05/09/2025,"137,59",462.756
2025-09-05,Capacciotti,166.1,4362200,05/09/2025,"166,10",4.362.200
2025-09-05,Occhito,177.13,54941340,05/09/2025,"177,13",54.941.340
2025-09-05,Osento,434.7,952000,05/09/2025,"434,70",952.000
2025-09-06,Capaccio,137.61,481644,06/09/2025,"137,61",481.644
2025-09-06,Capacciotti,166.1,4362200,06/09/2025,"166,10",4.362.200
2025-09-06,Occhito,177.1,54700800,06/09/2025,"177,10",54.700.800
2025-09-06,Osento,434.7,952000,06/09/2025,"434,70",952.000
2025-09-07,Capaccio,137.63,500532,07/09/2025,"137,63",500.532
2025-09-07,Capacciotti,166.1,4362200,07/09/2025,"166,10",4.362.200
2025-09-07,Occhito,177.07,54460260,07/09/2025,"177,07",54.460.260
2025-09-07,Osento,434.7,952000,07/09/2025,"434,70",952.000
2025-09-08,Capaccio,137.65,519420,08/09/2025,"137,65",519.420
2025-09-08,Capacciotti,166.1,4362200,08/09/2025,"166,10",4.362.200
2025-09-08,Occhito,177.04,54219720,08/09/2025,"177,04",54.219.720
2025-09-08,Osento,434.7,952000,08/09/2025,"434,70",952.000
2025-09-09,Capaccio,137.67,538308,09/09/2025,"137,67",538.308
2025-09-09,Capacciotti,166.1,4362200,09/09/2025,"166,10",4.362.200
2025-09-09,Occhito,177.01,53979180,09/09/2025,"177,01",53.979.180
2025-09-09,Osento,434.7,952000,09/09/2025,"434,70",952.000
2025-09-10,Capaccio,137.68,547752,10/09/2025,"137,68",547.752
2025-09-10,Capacciotti,166.1,4362200,10/09/2025,"166,10",4.362.200
2025-09-10,Occhito,176.98,53738640,10/09/2025,"176,98",53.738.640
2025-09-10,Osento,434.7,952000,10/09/2025,"434,70",952.000
2025-09-11,Capaccio,137.72,585528,11/09/2025,"137,72",585.528
2025-09-11,Capacciotti,166.1,4362200,11/09/2025,"166,10",4.362.200
2025-09-11,Occhito,176.98,53738640,11/09/2025,"176,98",53.738.640
2025-09-11,Osento,434.7,952000,11/09/2025,"434,70",952.000
2025-09-12,Capaccio,137.73,594972,12/09/2025,"137,73",594.972
2025-09-12,Capacciotti,166.1,4362200,12/09/2025,"166,10",4.362.200
2025-09-12,Occhito,176.95,53498100,12/09/2025,"176,95",53.498.100
2025-09-12,Osento,434.7,952000,12/09/2025,"434,70",952.000
2025-09-13,Capaccio,137.74,604416,13/09/2025,"137,74",604.416
2025-09-13,Capacciotti,166.1,4362200,13/09/2025,"166,10",4.362.200
2025-09-13,Occhito,176.93,53337740,13/09/2025,"176,93",53.337.740
2025-09-13,Osento,434.7,952000,13/09/2025,"434,70",952.000
2025-09-14,Capaccio,137.76,623304,14/09/2025,"137,76",623.304
2025-09-14,Capacciotti,166.1,4362200,14/09/2025,"166,10",4.362.200
2025-09-14,Occhito,176.9,53097200,14/09/2025,"176,90",53.097.200
2025-09-14,Osento,434.7,952000,14/09/2025,"434,70",952.000
2025-09-15,Capaccio,137.78,642192,15/09/2025,"137,78",642.192
2025-09-15,Capacciotti,166.1,4362200,15/09/2025,"166,10",4.362.200
2025-09-15,Occhito,176.87,52856660,15/09/2025,"176,87",52.856.660
2025-09-15,Osento,434.7,952000,15/09/2025,"434,70",952.000
2025-09-16,Capaccio,137.8,661080,16/09/2025,"137,80",661.080
2025-09-16,Capacciotti,166.1,4362200,16/09/2025,"166,10",4.362.200
2025-09-16,Occhito,176.83,52535940,16/09/2025,"176,83",52.535.940
2025-09-16,Osento,434.7,952000,16/09/2025,"434,70",952.000
2025-09-17,Capaccio,137.81,670524,17/09/2025,"137,81",670.524
